failure_id,device_id,timestamp,failure_type,severity,downtime_minutes
9579,D0293,2026-01-19 23:00:00,Communication Failure,Minor,50
9580,D0293,2026-01-21 14:00:00,Firmware Crash,Minor,226
9581,D0293,2026-01-23 09:00:00,Communication Failure,Minor,99
9582,D0293,2026-01-24 04:00:00,Communication Failure,Minor,239
9583,D0293,2026-01-26 06:00:00,Communication Failure,Minor,43
9584,D0293,2026-02-01 15:00:00,Communication Failure,Minor,201
9585,D0293,2026-02-09 14:00:00,Communication Failure,Minor,133
9586,D0293,2026-02-10 00:00:00,Communication Failure,Minor,147
9587,D0293,2026-02-12 14:00:00,Firmware Crash,Minor,20
9588,D0293,2026-02-15 03:00:00,Communication Failure,Minor,16
9589,D0293,2026-02-21 02:00:00,Communication Failure,Minor,72
9590,D0293,2026-02-26 12:00:00,Communication Failure,Minor,99
9591,D0293,2026-03-03 00:00:00,Communication Failure,Minor,114
9592,D0293,2026-03-10 22:00:00,Communication Failure,Minor,230
9593,D0293,2026-03-14 06:00:00,Communication Failure,Minor,70
9594,D0293,2026-03-24 21:00:00,Communication Failure,Minor,195
9595,D0293,2026-03-25 14:00:00,Firmware Crash,Minor,236
9596,D0293,2026-03-26 23:00:00,Communication Failure,Minor,51
9597,D0293,2026-03-29 23:00:00,Communication Failure,Minor,193
9598,D0294,2026-01-01 20:00:00,Communication Failure,Minor,101
9599,D0294,2026-01-04 02:00:00,Communication Failure,Minor,134
9600,D0294,2026-01-07 10:00:00,Communication Failure,Minor,212
9601,D0294,2026-01-10 12:00:00,Communication Failure,Minor,20
9602,D0294,2026-01-11 00:00:00,Communication Failure,Minor,102
9603,D0294,2026-01-15 14:00:00,Firmware Crash,Minor,22
9604,D0294,2026-01-19 07:00:00,Communication Failure,Minor,36
9605,D0294,2026-01-28 21:00:00,Communication Failure,Minor,216
9606,D0294,2026-01-29 13:00:00,Communication Failure,Minor,14
9607,D0294,2026-01-30 17:00:00,Communication Failure,Minor,194
9608,D0294,2026-02-09 09:00:00,Communication Failure,Minor,92
9609,D0294,2026-02-10 15:00:00,Firmware Crash,Minor,131
9610,D0294,2026-02-12 15:00:00,Communication Failure,Minor,100
9611,D0294,2026-02-12 19:00:00,Communication Failure,Minor,21
9612,D0294,2026-02-14 01:00:00,Communication Failure,Minor,145
9613,D0294,2026-02-19 17:00:00,Communication Failure,Minor,75
9614,D0294,2026-02-24 15:00:00,Communication Failure,Minor,220
9615,D0294,2026-02-25 19:00:00,Communication Failure,Minor,48
9616,D0294,2026-02-25 21:00:00,Communication Failure,Minor,33
9617,D0294,2026-02-26 10:00:00,Communication Failure,Minor,221
9618,D0294,2026-02-27 02:00:00,Communication Failure,Minor,76
9619,D0294,2026-02-28 11:00:00,Communication Failure,Minor,68
9620,D0294,2026-03-03 00:00:00,Communication Failure,Minor,69
9621,D0294,2026-03-05 08:00:00,Communication Failure,Minor,166
9622,D0294,2026-03-05 16:00:00,Communication Failure,Minor,179
9623,D0294,2026-03-17 20:00:00,Communication Failure,Minor,164
9624,D0294,2026-03-21 18:00:00,Communication Failure,Minor,207
9625,D0294,2026-03-24 09:00:00,Communication Failure,Minor,45
9626,D0294,2026-03-26 18:00:00,Communication Failure,Minor,211
9627,D0294,2026-03-28 05:00:00,Communication Failure,Minor,25
9628,D0294,2026-03-30 15:00:00,Firmware Crash,Minor,231
9629,D0295,2026-01-08 17:00:00,Communication Failure,Minor,181
9630,D0295,2026-01-09 04:00:00,Communication Failure,Minor,184
9631,D0295,2026-01-11 00:00:00,Communication Failure,Minor,74
9632,D0295,2026-01-12 17:00:00,Communication Failure,Minor,144
9633,D0295,2026-01-14 08:00:00,Communication Failure,Minor,109
9634,D0295,2026-01-15 16:00:00,Firmware Crash,Minor,80
9635,D0295,2026-01-20 02:00:00,Communication Failure,Minor,77
9636,D0295,2026-01-20 03:00:00,Communication Failure,Minor,205
9637,D0295,2026-01-22 14:00:00,Communication Failure,Minor,20
9638,D0295,2026-01-25 17:00:00,Firmware Crash,Minor,159
9639,D0295,2026-01-29 12:00:00,Firmware Crash,Minor,21
9640,D0295,2026-01-29 16:00:00,Firmware Crash,Minor,92
9641,D0295,2026-02-01 18:00:00,Communication Failure,Minor,240
9642,D0295,2026-02-05 02:00:00,Communication Failure,Minor,86
9643,D0295,2026-02-05 16:00:00,Communication Failure,Minor,219
9644,D0295,2026-02-07 07:00:00,Communication Failure,Minor,182
9645,D0295,2026-02-12 01:00:00,Communication Failure,Minor,194
9646,D0295,2026-02-16 13:00:00,Firmware Crash,Minor,203
9647,D0295,2026-02-20 23:00:00,Communication Failure,Minor,40
9648,D0295,2026-02-24 10:00:00,Communication Failure,Minor,221
9649,D0295,2026-02-28 18:00:00,Communication Failure,Minor,39
9650,D0295,2026-03-01 02:00:00,Communication Failure,Minor,229
9651,D0295,2026-03-03 18:00:00,Communication Failure,Minor,156
9652,D0295,2026-03-07 18:00:00,Communication Failure,Minor,206
9653,D0295,2026-03-12 14:00:00,Communication Failure,Minor,35
9654,D0295,2026-03-14 17:00:00,Firmware Crash,Minor,152
9655,D0295,2026-03-15 19:00:00,Communication Failure,Minor,136
9656,D0295,2026-03-18 13:00:00,Communication Failure,Minor,232
9657,D0295,2026-03-21 16:00:00,Firmware Crash,Minor,62
9658,D0295,2026-03-26 17:00:00,Firmware Crash,Minor,155
9659,D0295,2026-03-26 23:00:00,Communication Failure,Minor,224
9660,D0295,2026-03-27 13:00:00,Firmware Crash,Minor,95
9661,D0295,2026-03-31 06:00:00,Communication Failure,Minor,110
9662,D0296,2026-01-07 03:00:00,Communication Failure,Minor,108
9663,D0296,2026-01-13 07:00:00,Communication Failure,Minor,212
9664,D0296,2026-01-14 14:00:00,Firmware Crash,Minor,169
9665,D0296,2026-01-15 16:00:00,Firmware Crash,Minor,33
9666,D0296,2026-01-16 17:00:00,Communication Failure,Minor,119
9667,D0296,2026-01-17 12:00:00,Firmware Crash,Minor,159
9668,D0296,2026-01-18 03:00:00,Communication Failure,Minor,62
9669,D0296,2026-01-19 05:00:00,Communication Failure,Minor,150
9670,D0296,2026-01-20 15:00:00,Communication Failure,Minor,233
9671,D0296,2026-01-22 08:00:00,Communication Failure,Minor,11
9672,D0296,2026-01-22 12:00:00,Firmware Crash,Minor,69
9673,D0296,2026-01-24 05:00:00,Communication Failure,Minor,35
9674,D0296,2026-01-26 12:00:00,Firmware Crash,Minor,216
9675,D0296,2026-01-30 07:00:00,Communication Failure,Minor,13
9676,D0296,2026-02-01 13:00:00,Firmware Crash,Minor,113
9677,D0296,2026-02-05 17:00:00,Firmware Crash,Minor,128
9678,D0296,2026-02-09 12:00:00,Firmware Crash,Minor,142
9679,D0296,2026-02-11 19:00:00,Communication Failure,Minor,193
9680,D0296,2026-02-13 07:00:00,Communication Failure,Minor,185
9681,D0296,2026-02-13 15:00:00,Firmware Crash,Minor,22
9682,D0296,2026-02-13 23:00:00,Communication Failure,Minor,151
9683,D0296,2026-02-17 12:00:00,Firmware Crash,Minor,141
9684,D0296,2026-02-18 15:00:00,Firmware Crash,Minor,121
9685,D0296,2026-02-22 12:00:00,Firmware Crash,Minor,206
9686,D0296,2026-02-23 16:00:00,Firmware Crash,Minor,62
9687,D0296,2026-02-24 01:00:00,Communication Failure,Minor,81
9688,D0296,2026-03-02 21:00:00,Communication Failure,Minor,220
9689,D0296,2026-03-03 01:00:00,Communication Failure,Minor,223
9690,D0296,2026-03-03 09:00:00,Communication Failure,Minor,100
9691,D0296,2026-03-04 15:00:00,Firmware Crash,Minor,29
9692,D0296,2026-03-08 19:00:00,Communication Failure,Minor,186
9693,D0296,2026-03-12 17:00:00,Firmware Crash,Minor,61
9694,D0296,2026-03-13 18:00:00,Communication Failure,Minor,237
9695,D0296,2026-03-17 16:00:00,Communication Failure,Minor,128
9696,D0296,2026-03-23 04:00:00,Communication Failure,Minor,110
9697,D0297,2026-01-02 13:00:00,Firmware Crash,Minor,175
9698,D0297,2026-01-04 15:00:00,Firmware Crash,Minor,150
9699,D0297,2026-01-10 15:00:00,Firmware Crash,Minor,186
9700,D0297,2026-01-13 01:00:00,Communication Failure,Minor,70
9701,D0297,2026-01-14 13:00:00,Firmware Crash,Minor,144
9702,D0297,2026-01-16 11:00:00,Communication Failure,Minor,186
9703,D0297,2026-01-16 14:00:00,Firmware Crash,Minor,104
9704,D0297,2026-01-16 18:00:00,Communication Failure,Minor,183
9705,D0297,2026-01-21 17:00:00,Communication Failure,Minor,209
9706,D0297,2026-01-22 15:00:00,Communication Failure,Minor,41
9707,D0297,2026-01-22 23:00:00,Communication Failure,Minor,86
9708,D0297,2026-01-24 12:00:00,Communication Failure,Minor,115
9709,D0297,2026-01-24 17:00:00,Firmware Crash,Minor,166
9710,D0297,2026-01-29 03:00:00,Communication Failure,Minor,42
9711,D0297,2026-02-01 18:00:00,Communication Failure,Minor,121
9712,D0297,2026-02-05 01:00:00,Communication Failure,Minor,89
9713,D0297,2026-02-08 03:00:00,Communication Failure,Minor,223
9714,D0297,2026-02-09 04:00:00,Communication Failure,Minor,202
9715,D0297,2026-02-14 06:00:00,Communication Failure,Minor,41
9716,D0297,2026-02-19 14:00:00,Firmware Crash,Minor,64
9717,D0297,2026-02-21 12:00:00,Firmware Crash,Minor,13
9718,D0297,2026-02-24 15:00:00,Firmware Crash,Minor,61
9719,D0297,2026-02-25 19:00:00,Communication Failure,Minor,34
9720,D0297,2026-03-02 14:00:00,Firmware Crash,Minor,112
9721,D0297,2026-03-04 15:00:00,Firmware Crash,Minor,165
9722,D0297,2026-03-06 12:00:00,Communication Failure,Minor,22
9723,D0297,2026-03-10 08:00:00,Communication Failure,Minor,112
9724,D0297,2026-03-11 10:00:00,Communication Failure,Minor,82
9725,D0297,2026-03-11 17:00:00,Communication Failure,Minor,45
9726,D0297,2026-03-14 11:00:00,Communication Failure,Minor,217
9727,D0297,2026-03-15 10:00:00,Communication Failure,Minor,52
9728,D0297,2026-03-17 16:00:00,Firmware Crash,Minor,182
9729,D0297,2026-03-21 15:00:00,Firmware Crash,Minor,181
9730,D0297,2026-03-25 15:00:00,Communication Failure,Minor,110
9731,D0297,2026-03-28 20:00:00,Communication Failure,Minor,93
9732,D0298,2026-01-05 02:00:00,Communication Failure,Minor,234
9733,D0298,2026-01-09 00:00:00,Communication Failure,Minor,122
9734,D0298,2026-01-09 07:00:00,Communication Failure,Minor,92
9735,D0298,2026-01-11 01:00:00,Communication Failure,Minor,19
9736,D0298,2026-01-11 16:00:00,Communication Failure,Minor,181
9737,D0298,2026-01-13 16:00:00,Communication Failure,Minor,172
9738,D0298,2026-01-15 05:00:00,Communication Failure,Minor,34
9739,D0298,2026-01-30 11:00:00,Communication Failure,Minor,225
9740,D0298,2026-01-30 21:00:00,Communication Failure,Minor,168
9741,D0298,2026-01-31 17:00:00,Firmware Crash,Minor,206
9742,D0298,2026-02-02 18:00:00,Communication Failure,Minor,35
9743,D0298,2026-02-10 17:00:00,Firmware Crash,Minor,164
9744,D0298,2026-02-21 20:00:00,Communication Failure,Minor,44
9745,D0298,2026-02-26 16:00:00,Firmware Crash,Minor,47
9746,D0298,2026-02-28 04:00:00,Communication Failure,Minor,72
9747,D0298,2026-03-03 01:00:00,Communication Failure,Minor,222
9748,D0298,2026-03-11 05:00:00,Communication Failure,Minor,132
9749,D0298,2026-03-11 22:00:00,Communication Failure,Minor,237
9750,D0298,2026-03-12 21:00:00,Communication Failure,Minor,206
9751,D0298,2026-03-15 10:00:00,Communication Failure,Minor,78
9752,D0298,2026-03-15 13:00:00,Firmware Crash,Minor,199
9753,D0298,2026-03-17 21:00:00,Communication Failure,Minor,62
9754,D0298,2026-03-24 06:00:00,Communication Failure,Minor,191
9755,D0298,2026-03-26 16:00:00,Firmware Crash,Minor,208
9756,D0298,2026-03-31 13:00:00,Communication Failure,Minor,205
9757,D0299,2026-01-04 16:00:00,Firmware Crash,Minor,109
9758,D0299,2026-01-04 19:00:00,Communication Failure,Minor,46
9759,D0299,2026-01-04 23:00:00,Communication Failure,Minor,227
9760,D0299,2026-01-05 12:00:00,Communication Failure,Minor,203
9761,D0299,2026-01-06 09:00:00,Communication Failure,Minor,17
9762,D0299,2026-01-12 06:00:00,Communication Failure,Minor,15
9763,D0299,2026-01-12 23:00:00,Communication Failure,Minor,238
9764,D0299,2026-01-16 12:00:00,Communication Failure,Minor,196
9765,D0299,2026-01-16 15:00:00,Communication Failure,Minor,213
9766,D0299,2026-01-23 06:00:00,Communication Failure,Minor,164
9767,D0299,2026-01-25 13:00:00,Firmware Crash,Minor,52
9768,D0299,2026-01-29 17:00:00,Communication Failure,Minor,80
9769,D0299,2026-01-31 05:00:00,Communication Failure,Minor,131
9770,D0299,2026-02-02 14:00:00,Firmware Crash,Minor,44
9771,D0299,2026-02-05 06:00:00,Communication Failure,Minor,19
9772,D0299,2026-02-09 12:00:00,Communication Failure,Minor,19
9773,D0299,2026-02-09 17:00:00,Communication Failure,Minor,164
9774,D0299,2026-02-11 00:00:00,Communication Failure,Minor,13
9775,D0299,2026-02-13 16:00:00,Firmware Crash,Minor,25
9776,D0299,2026-02-14 14:00:00,Firmware Crash,Minor,78
9777,D0299,2026-02-15 14:00:00,Communication Failure,Minor,226
9778,D0299,2026-02-19 12:00:00,Communication Failure,Minor,23
9779,D0299,2026-02-22 12:00:00,Firmware Crash,Minor,74
9780,D0299,2026-02-23 13:00:00,Communication Failure,Minor,121
9781,D0299,2026-02-23 14:00:00,Communication Failure,Minor,232
9782,D0299,2026-02-25 22:00:00,Communication Failure,Minor,97
9783,D0299,2026-03-01 14:00:00,Communication Failure,Minor,197
9784,D0299,2026-03-02 17:00:00,Firmware Crash,Minor,57
9785,D0299,2026-03-03 05:00:00,Communication Failure,Minor,106
9786,D0299,2026-03-03 06:00:00,Communication Failure,Minor,171
9787,D0299,2026-03-04 09:00:00,Communication Failure,Minor,116
9788,D0299,2026-03-04 15:00:00,Firmware Crash,Minor,117
9789,D0299,2026-03-07 14:00:00,Firmware Crash,Minor,55
9790,D0299,2026-03-09 15:00:00,Communication Failure,Minor,89
9791,D0299,2026-03-12 09:00:00,Communication Failure,Minor,206
9792,D0299,2026-03-15 18:00:00,Communication Failure,Minor,22
9793,D0299,2026-03-17 17:00:00,Firmware Crash,Minor,146
9794,D0299,2026-03-18 00:00:00,Communication Failure,Minor,48
9795,D0299,2026-03-18 09:00:00,Communication Failure,Minor,55
9796,D0299,2026-03-21 20:00:00,Communication Failure,Minor,73
9797,D0299,2026-03-23 14:00:00,Communication Failure,Minor,51
9798,D0299,2026-03-25 15:00:00,Firmware Crash,Minor,188
9799,D0299,2026-03-31 08:00:00,Communication Failure,Minor,39
9800,D0299,2026-03-31 17:00:00,Firmware Crash,Minor,180
9801,D0300,2026-01-06 11:00:00,Communication Failure,Minor,232
9802,D0300,2026-01-06 14:00:00,Communication Failure,Minor,90
9803,D0300,2026-01-09 11:00:00,Communication Failure,Minor,123
9804,D0300,2026-01-10 10:00:00,Communication Failure,Minor,207
9805,D0300,2026-01-19 00:00:00,Communication Failure,Minor,62
9806,D0300,2026-01-29 07:00:00,Communication Failure,Minor,63
9807,D0300,2026-01-29 12:00:00,Communication Failure,Minor,203
9808,D0300,2026-01-31 15:00:00,Firmware Crash,Minor,81
9809,D0300,2026-02-14 15:00:00,Firmware Crash,Minor,211
9810,D0300,2026-02-19 14:00:00,Firmware Crash,Minor,72
9811,D0300,2026-03-01 13:00:00,Firmware Crash,Minor,204
9812,D0300,2026-03-04 14:00:00,Firmware Crash,Minor,144
9813,D0300,2026-03-07 12:00:00,Communication Failure,Minor,185
9814,D0300,2026-03-09 13:00:00,Firmware Crash,Minor,197
9815,D0300,2026-03-13 18:00:00,Communication Failure,Minor,85
9816,D0300,2026-03-14 15:00:00,Communication Failure,Minor,200
9817,D0300,2026-03-17 14:00:00,Firmware Crash,Minor,71
9818,D0300,2026-03-19 01:00:00,Communication Failure,Minor,122
9819,D0300,2026-03-19 11:00:00,Communication Failure,Minor,130
9820,D0300,2026-03-20 16:00:00,Firmware Crash,Minor,116
9821,D0300,2026-03-23 14:00:00,Firmware Crash,Minor,203
9822,D0300,2026-03-29 20:00:00,Communication Failure,Minor,174
9823,D0301,2026-01-02 18:00:00,Communication Failure,Minor,54
9824,D0301,2026-01-03 12:00:00,Firmware Crash,Minor,195
9825,D0301,2026-01-04 16:00:00,Firmware Crash,Minor,71
9826,D0301,2026-01-06 06:00:00,Communication Failure,Minor,199
9827,D0301,2026-01-12 16:00:00,Firmware Crash,Minor,21
9828,D0301,2026-01-16 14:00:00,Firmware Crash,Minor,48
9829,D0301,2026-01-18 11:00:00,Communication Failure,Minor,66
9830,D0301,2026-01-21 02:00:00,Communication Failure,Minor,71
9831,D0301,2026-01-23 15:00:00,Firmware Crash,Minor,161
9832,D0301,2026-01-24 23:00:00,Communication Failure,Minor,127
9833,D0301,2026-01-25 09:00:00,Communication Failure,Minor,176
9834,D0301,2026-01-28 15:00:00,Firmware Crash,Minor,115
9835,D0301,2026-01-28 23:00:00,Communication Failure,Minor,79
9836,D0301,2026-01-30 15:00:00,Communication Failure,Minor,144
9837,D0301,2026-02-01 22:00:00,Communication Failure,Minor,168
9838,D0301,2026-02-02 21:00:00,Communication Failure,Minor,180
9839,D0301,2026-02-05 13:00:00,Firmware Crash,Minor,128
9840,D0301,2026-02-07 21:00:00,Communication Failure,Minor,102
9841,D0301,2026-02-11 21:00:00,Communication Failure,Minor,194
9842,D0301,2026-02-11 22:00:00,Communication Failure,Minor,150
9843,D0301,2026-02-15 07:00:00,Communication Failure,Minor,51
9844,D0301,2026-02-19 04:00:00,Communication Failure,Minor,170
9845,D0301,2026-02-20 09:00:00,Communication Failure,Minor,236
9846,D0301,2026-02-27 00:00:00,Communication Failure,Minor,28
9847,D0301,2026-02-27 16:00:00,Communication Failure,Minor,15
9848,D0301,2026-02-28 12:00:00,Communication Failure,Minor,64
9849,D0301,2026-03-03 04:00:00,Communication Failure,Minor,67
9850,D0301,2026-03-09 15:00:00,Firmware Crash,Minor,107
9851,D0301,2026-03-11 17:00:00,Communication Failure,Minor,102
9852,D0301,2026-03-16 12:00:00,Firmware Crash,Minor,104
9853,D0301,2026-03-18 10:00:00,Communication Failure,Minor,240
9854,D0301,2026-03-27 19:00:00,Communication Failure,Minor,63
9855,D0301,2026-03-28 14:00:00,Communication Failure,Minor,97
9856,D0301,2026-03-29 15:00:00,Communication Failure,Minor,148
9857,D0301,2026-03-30 17:00:00,Firmware Crash,Minor,175
9858,D0301,2026-03-31 19:00:00,Communication Failure,Minor,177
9859,D0302,2026-01-02 19:00:00,Communication Failure,Minor,86
9860,D0302,2026-01-04 00:00:00,Communication Failure,Minor,71
9861,D0302,2026-01-06 20:00:00,Communication Failure,Minor,159
9862,D0302,2026-01-08 17:00:00,Firmware Crash,Minor,104
9863,D0302,2026-01-10 00:00:00,Communication Failure,Minor,44
9864,D0302,2026-01-24 12:00:00,Firmware Crash,Minor,157
9865,D0302,2026-01-29 22:00:00,Communication Failure,Minor,100
9866,D0302,2026-01-31 08:00:00,Communication Failure,Minor,167
9867,D0302,2026-02-01 13:00:00,Firmware Crash,Minor,239
9868,D0302,2026-02-01 16:00:00,Firmware Crash,Minor,182
9869,D0302,2026-02-03 09:00:00,Communication Failure,Minor,95
9870,D0302,2026-02-04 16:00:00,Firmware Crash,Minor,187
9871,D0302,2026-02-11 03:00:00,Communication Failure,Minor,14
9872,D0302,2026-02-13 15:00:00,Communication Failure,Minor,18
9873,D0302,2026-02-17 16:00:00,Communication Failure,Minor,86
9874,D0302,2026-02-19 09:00:00,Communication Failure,Minor,55
9875,D0302,2026-02-22 10:00:00,Communication Failure,Minor,25
9876,D0302,2026-02-26 17:00:00,Firmware Crash,Minor,136
9877,D0302,2026-02-28 13:00:00,Communication Failure,Minor,94
9878,D0302,2026-03-02 12:00:00,Firmware Crash,Minor,125
9879,D0302,2026-03-11 15:00:00,Firmware Crash,Minor,158
9880,D0302,2026-03-11 19:00:00,Communication Failure,Minor,102
9881,D0302,2026-03-13 15:00:00,Firmware Crash,Minor,224
9882,D0302,2026-03-18 13:00:00,Communication Failure,Minor,220
9883,D0302,2026-03-20 09:00:00,Communication Failure,Minor,140
9884,D0302,2026-03-27 06:00:00,Communication Failure,Minor,175
9885,D0302,2026-03-28 12:00:00,Communication Failure,Minor,161
9886,D0302,2026-03-31 14:00:00,Firmware Crash,Minor,162
9887,D0303,2026-01-03 12:00:00,Communication Failure,Minor,32
9888,D0303,2026-01-04 16:00:00,Firmware Crash,Minor,123
9889,D0303,2026-01-05 17:00:00,Firmware Crash,Minor,122
9890,D0303,2026-01-13 20:00:00,Communication Failure,Minor,14
9891,D0303,2026-01-15 12:00:00,Firmware Crash,Minor,51
9892,D0303,2026-01-17 04:00:00,Communication Failure,Minor,180
9893,D0303,2026-01-19 12:00:00,Firmware Crash,Minor,229
9894,D0303,2026-01-19 16:00:00,Firmware Crash,Minor,189
9895,D0303,2026-01-21 16:00:00,Communication Failure,Minor,49
9896,D0303,2026-01-25 06:00:00,Communication Failure,Minor,99
9897,D0303,2026-01-29 12:00:00,Communication Failure,Minor,138
9898,D0303,2026-01-31 17:00:00,Firmware Crash,Minor,239
9899,D0303,2026-02-03 15:00:00,Communication Failure,Minor,112
9900,D0303,2026-02-10 16:00:00,Firmware Crash,Minor,167
9901,D0303,2026-02-20 00:00:00,Communication Failure,Minor,15
9902,D0303,2026-02-24 19:00:00,Communication Failure,Minor,134
9903,D0303,2026-03-03 06:00:00,Communication Failure,Minor,211
9904,D0303,2026-03-03 17:00:00,Firmware Crash,Minor,226
9905,D0303,2026-03-04 08:00:00,Communication Failure,Minor,12
